method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,/um/cs&eq_cc=1,,0,0,0,0,0,0,good
GET,/embeds/uc5xu7xrzxrr.json,,0,0,0,0,0,0,good
GET,/content/dam/infosys-web/en/global-resource/background-image/business-management.svg,,0,0,0,0,0,0,good
POST,/vulnerabilities/xss_s/,,0,0,0,0,0,0,good
GET,/v1/cart?id=231877&qty=1,,0,0,0,0,0,0,good
GET,/rtv/012201141909000/v0/amp-form-0.1.mjs,,0,0,0,0,0,0,good
POST,/vulnerabilities/xss_s/,,0,0,0,0,0,0,good
GET,/vulnerabilities/upload/,,0,0,0,0,0,0,good
GET,/core/assets/js/32.28be7b35.chunk.js,,0,0,0,0,0,0,good
GET,/dis/usersync.aspx?r=7&p=148&cp=appnexus&cu=1&url=https%3A%2F%2Fib.adnxs.com%2Fsetuid%3Fentity%3D52%26code%3D%40%40CRITEO_USERID%40%40%26seg%3D5311899,,0,0,0,0,0,1,good
GET,/ping_match.gif?ei=RUBICON&rurl=https%3A%2F%2Fpixel.rubiconproject.com%2Ftap.php%3Fv%3D4210%26nid%3D1523%26put%3D_wfivefivec_%26expires%3D30&gdpr=0&us_privacy=1---,,0,0,1,0,0,0,good
POST,/DG/DEFAULT/rest/rpc/559?referer=https%3A%2F%2Fwww.infosys.com%2Fnewsroom.html&bcsessionid=b04399bd-58c1-4c91-91fe-9a653d2c9cfa&bctempid=&overruleReferrer=&time=2022-02-09T20%3A03%3A49%2B05%3A45&ts=1644416329585,,0,0,0,0,0,0,good
POST,/monitoring/metrics/add/bulk,,0,0,0,0,0,0,good
POST,/DG/DEFAULT/rest/rpc/559?referer=https%3A%2F%2Fwww.infosys.com%2Fnewsroom.html&bcsessionid=b04399bd-58c1-4c91-91fe-9a653d2c9cfa&bctempid=&overruleReferrer=&time=2022-02-09T20%3A52%3A14%2B05%3A45&ts=1644419234795,,0,0,0,0,0,0,good
GET,/dvwa/js/dvwaPage.js,,0,0,0,0,0,0,good
GET,"/xjs/_/js/k=xjs.s.ne.Jxiod2tQjpg.O/ck=xjs.s.xIaWUmR5pSQ.L.W.O/am=AigAGEoAEAhmIAAAAAAAAAAEAu8GAIAQSCQBdAEAAAQBgAAEAgSAAAAAAD7iM0DO3wDAAJpwAQAAAAAAAATgEmSoQKIgAAQAAAAAEKupq2eeQCA/d=1/exm=attn,cdos,csi,d,dpf,hsm,jsa/esmo=1/ed=1/dg=2/br=1/rs=ACT90oFjLYJoHZ_0aNwlMQuAYGlZlIMWDA/ee=rXjWyb:VWuaCc;uY49fb:COQbmf;iFQyKf:QIhFr;EVNhjf:pw70Gc;nAFL3:s39S4;qddgKe:x4FYXe;wR5FRb:TtcOte;dIoSBb:ZgGg9b;eBAeSb:Ck63tb;g8nkx:U4MzKc;wQlYve:aLUfP;kbAm9d:MkHyGd;F9mqte:UoRcbe;sTsDMc:kHVSUb;vfVwPd:OXTqFb;dtl0hd:lLQWFe;q92ire:wPVhqc;pXdRYb:JKoKVe;KpRAue:Tia57b;aZ61od:arTwJ;LQlyHd:KJbvFf;JXS8fb:Qj0suc;rQSrae:C6D5Fc;qavrXe:zQzcXe;pNsl2d:j9Yuyc;UDrY1c:eps46d;nKl0s:xxrckd;Nyt6ic:jn2sGd;w3bZCb:ZPGaIb;imqimf:jKGL2e;KQzWid:mB4wNe;Np8Qkd:Dpx6qc;BjwMce:cXX2Wb;oGtAuc:sOXFj;whEZac:iuHkw;Fmv9Nc:O1Tzwc;hK67qb:QWEO5b;jVtPve:wQ95P;R4IIIb:QWfeKf;xbe2wc:wbTLEd;tosKvd:ZCqP3;NSEoX:lazG7b;kCQyJ:ueyPK;oSUNyd:fTfGO;SJsSc:H1GVub;SMDL4c:fTfGO;NPKaK:PVlQOd;zOsCQe:Ko78Df;WCEKNd:I46Hvd;LBgRLc:XVMNvd;LsNahb:ucGLNb;TxfV6d:YORN0b;GleZL:J1A7Od;qaS3gd:yiLg6e;VGRfx:VFqbr;aAJE9c:WHW6Ef;BgS6mb:fidj5d;z97YGf:oug9te;CxXAWb:YyRLvc;Pguwyb:Xm4ZCd;VN6jIc:ddQyuf;SLtqO:Kh1xYe;WDGyFe:jcVOxd;DULqB:RKfG5c;gaub4:TN6bMe;DpcR3d:zL72xf;hjRo6e:F62sG;w9w86d:dt4g2b;lkq0A:Z0MWEf;eHDfl:ofjVkb;SNUn3:x8cHvb;LEikZe:byfTOb,lsjVmc;io8t5d:sgY6Zb;j7137d:KG2eXe;Oj465e:KG2eXe;sP4Vbe:VwDzFe;kMFpHd:blwjVc/m=C2yzkd,Eox39d,GCSbhd,HYSCof,IlbVv,L1AAkb,M0hWhd,Tia57b,Wo3n8,ao396e,cSX9Xe,d5EhJe,nMZBId,pFsdhd,pHXghd,tIj4fb,w4UyN,wPVhqc?xjs=s1",,0,0,0,0,0,0,good
GET,/api/v2/ip.json?referrer=https%3A%2F%2Fwww.tenable.com%2Fproducts%2Fnessus&page=https%3A%2F%2Fwww.tenable.com%2Fproducts%2Fnessus%2Fnessus-essentials&page_title=Nessus%20Essentials%20Vulnerability%20Scanner%20%7C%20Tenable%C2%AE&src=tag&auth=sULlUDWQrSXr5hw6PRPKafnpLQRiTypG3fWsa4jq,,0,0,0,0,5,0,good
GET,/brandstudio/kato/cookie_choice_component/config.json,,0,0,0,0,0,0,good
GET,/en_US/fbevents.js,,0,0,0,0,0,0,good
GET,/cr?key=pubmatic&gdpr=0&gdpr_consent=&bounce=1&random=1143044297,,0,0,0,0,0,0,good
GET,/sites/all/themes/tenablefourteen/js/buy.js,,0,0,0,0,0,0,good
GET,/,,0,0,0,0,0,0,good
POST,/vulnerabilities/xss_s/,,0,0,0,0,0,0,good
POST,/collect,,0,0,0,0,0,0,good
POST,/collect,,0,0,0,0,0,0,good
GET,/AdServer/Pug?vcode=bz0yJnR5cGU9MSZqcz0xJmNvZGU9MzI1MCZ0bD0xMjk2MDA=&piggybackCookie=88b8d001-898d-11ec-b3ae-b9599d422bef&gdpr=0&gdpr_consent=,,0,0,0,0,0,0,good
GET,/ads/measurement/l?ebcid=ALh7CaTXwiiL1iHS410R0okU3o-RTfsa6wrtooCmDz_W97Y9EGfUNsU81dBz3m3e8c5XlWy06eMMQTI8vMqCoyAC2KbxZmprDw,,0,0,0,0,0,0,good
GET,/pagead/viewthroughconversion/1032408873/?random=1644419248838&cv=9&fst=1644419248838&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=376635471%2C375603260&u_h=768&u_w=1366&u_ah=720&u_aw=1366&u_cd=24&u_his=1&u_tz=345&u_java=false&u_nplug=5&u_nmime=2&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.infosys.com%2Fleadership-institute.html&ref=https%3A%2F%2Fwww.infosys.com%2Fnewsroom.html&tiba=Our%20Globally%20Respected%20Leadership%20Institute%20(ILI)%20%7C%20Infosys&hn=www.googleadservices.com&rfmt=3&fmt=4,,0,0,0,1,7,1,good
GET,/async/bgasy?ei=840DYrvXHurl2roP2t2PgAQ&yv=3&async=_fmt:jspb,,0,0,0,0,0,0,good
GET,/marketing/icons/social/SVG/youtube-white.svg,,0,0,0,0,0,0,good
GET,/downloads/_next/static/VxgESSl7O4shRdxetsTYO/_ssgManifest.js,,0,0,0,0,0,0,good
GET,/play/js/player-pomo-19aba138c887bc2ef4a1095fd2c5b8d3.js,,0,0,0,0,0,0,good
GET,/async/bgasy?ei=bcsDYtjTCdSW4-EP94W8mAY&yv=3&async=_fmt:jspb,,0,0,0,0,0,0,good
GET,/p.gif?ev=sync&p=pm&pm_uid=4C557CA8-52E8-4FB4-A83F-005EE235C244&gdpr=&fbounce=1,,0,0,0,0,0,1,good
GET,/sync/triplelift,,0,0,0,0,0,0,good
POST,/login.php,,0,0,0,0,0,0,good
POST,/DG/DEFAULT/rest/rpc/334?referer=https%3A%2F%2Fwww.infosys.com%2Fleadership-institute.html&bcsessionid=b04399bd-58c1-4c91-91fe-9a653d2c9cfa&bctempid=&overruleReferrer=&time=2022-02-09T20%3A52%3A25%2B05%3A45&ts=1644419245619,,0,0,0,0,0,0,good
GET,/core/assets/js/1.9aaba8fd.chunk.js,,0,0,0,0,0,0,good
GET,/downloads/login/callback/auth0?error=login_required&error_description=Login%20required&state=eyJyZWRpcmVjdFRvIjoiL2Rvd25sb2Fkcy9uZXNzdXMiLCJwcm9tcHQiOiJub25lIn0%3D,,0,0,0,0,1,0,good
POST,/vulnerabilities/xss_s/,,0,0,0,0,0,0,good
POST,/login.php,,0,0,0,0,0,0,good
GET,/content/dam/infosys-web/en/newsroom/infographics/investor-contacts.svg,,0,0,0,0,0,0,good
GET,/pwyUta1RRdjKnhYN3gsK6d.js?v=3.1.1&type=lightbox,,0,0,0,0,0,0,good
GET,/argus/argus.js,,0,0,0,0,0,0,good
GET,/action/0?ti=4022390&tm=gtm002&Ver=2&mid=187353be-c6fc-4fde-8671-b580c4adca1a&sid=f8dd53f089b111ecb45f97011c6304f4&vid=f8dda34089b111ec9015ff70aeb5194e&vids=1&uach=pv%3D14.0.0&pi=1551243519&lg=en-US&sw=1366&sh=768&sc=24&tl=Download%20Nessus%20Vulnerability%20Assessment%20%7C%20Tenable%C2%AE&p=https%3A%2F%2Fwww.tenable.com%2Fproducts%2Fnessus&r=https%3A%2F%2Fwww.google.com%2F&lt=5234&evt=pageLoad&msclkid=N&sv=1&rn=823568,,0,0,0,0,5,0,good
POST,/rest/v1/delivery?client=infosyslimited&sessionId=d7b79957820f4b6fae9e4167b62f99c0&version=2.8.1,,0,0,0,0,0,0,good
GET,/sync?dsp_id=80&user_id=f9c661fb-e051-4800-a8ed-c5926ba59e62&expires=30&ssp=onetag&bsw_param=b7322b3d-eeb5-4254-be30-085f0e046136&gdpr=&gdpr_consent=,,0,0,0,0,0,0,good
GET,/api/experience/personal?AccountId=2110&ClientUrl=https%3A%2F%2Fwww.tenable.com%2Fproducts%2Fnessus%2Fnessus-essentials&MarketingAutomationCookie=id%3A934-XQB-568%26token%3A_mch-tenable.com-1644415803119-33137&ExcludeUnitsJson=%5B%5D&callback=jsonp332893&vid=2110:16444158114419901,,0,0,0,0,0,0,good
GET,/index.php/form/getForm?munchkinId=934-XQB-568&form=3258&url=https%3A%2F%2Fwww.tenable.com%2Fproducts%2Fnessus%2Fnessus-essentials&callback=jQuery1124082787453778458_1644415819582&_=1644415819583,,0,0,0,0,0,0,good
POST,/DG/DEFAULT/rest/rpc/334?referer=https%3A%2F%2Fwww.infosys.com%2Fleadership-institute.html&bcsessionid=b04399bd-58c1-4c91-91fe-9a653d2c9cfa&bctempid=&overruleReferrer=&time=2022-02-09T20%3A52%3A24%2B05%3A45&ts=1644419244341,,0,0,0,0,0,0,good
GET,/conductor/assets/4.90b7284f.chunk.js,,0,0,0,0,0,0,good
GET,/safeframe/1-0-38/html/container.html,,0,0,0,0,0,0,good
GET,/pixel?google_nid=casale_media2_dbm&google_cm&google_sc&google_hm=YfvgUvAd5pSzfn0mi0s0EwAA,,0,0,0,0,0,0,good
POST,/DG/DEFAULT/rest/rpc/559?referer=https%3A%2F%2Fwww.infosys.com%2Fnewsroom.html&bcsessionid=b04399bd-58c1-4c91-91fe-9a653d2c9cfa&bctempid=&overruleReferrer=&time=2022-02-09T20%3A52%3A15%2B05%3A45&ts=1644419235028,,0,0,0,0,0,0,good
POST,/DG/DEFAULT/rest/rpc/559?referer=https%3A%2F%2Fwww.infosys.com%2Fnewsroom.html&bcsessionid=b04399bd-58c1-4c91-91fe-9a653d2c9cfa&bctempid=&overruleReferrer=&time=2022-02-09T20%3A03%3A57%2B05%3A45&ts=1644416337168,,0,0,0,0,0,0,good
GET,/AdServer/SPug?partnerID=27&partnerUID=f9c661fb-e051-4800-a8ed-c5926ba59e62,,0,0,0,0,0,0,good
GET,/pagead/conversion_async.js,,0,0,0,0,0,0,good
GET,/adagio.js,,0,0,0,0,0,0,good
GET,/v3/iqPFEzcZG1vUXssSkQjsb9/contact/id%253A934-XQB-568%2526token%253A_mch-tenable.com-1644415803119-33137/marketoContact.js?callback=vyContactCallback,,0,0,0,0,0,0,good
GET,//dvwa/js/add_event_listeners.js,,0,0,0,0,0,0,good
OPTIONS,/widget_bootstrap/ping,,0,0,0,0,0,0,good
GET,/AdServer/SPug?partnerID=157369&gdpr=0&gdpr_consent=&us_privacy=1---,,0,0,1,0,0,0,good
GET,/idsync/ex/receive/check?partner_id=2910&partner_device_id=10601825367966002997&gdpr=0&gdpr_consent=&partner_url=https%3A%2F%2Fodr.mookie1.com%2Ft%2Fv2%3Ftagid%3DV2_2086%26src.visitorid%3D%24%7BTA_DEVICE_ID%7D%26gdpr_consent%3D%26gdpr%3D0,,0,0,0,0,0,0,good
POST,/log?format=json&hasfast=true&authuser=0,,0,0,0,0,0,0,good
GET,/core/assets/js/48.9e3bad1b.chunk.js,,0,0,0,0,0,0,good
GET,/api/config.json?key=9SRC5-T976C-EZWJ3-F8UTD-NCGZS&d=www.infosys.com&t=5481400&v=1.720.0&if=&sl=0&si=6656270d-5436-4e1e-924c-dc3098b7cad2-r71m05&r=&bcn=%2F%2F684d0d4a.akstat.io%2F&acao=&ak.ai=273935,,0,0,0,0,0,0,good
GET,/core/assets/js/35.0810b4b3.chunk.js,,0,0,0,0,0,0,good
POST,/track,,0,0,0,0,0,0,good
GET,/index.php,,0,0,0,0,0,0,good
GET,/ws/websocket?session_token=SFMyNTY.g2gDdAAAAAVkAAJpZG0AAAAVMTE0NDA1My0xMzExMTkzNTEyNi00ZAAGb3JnX2lkbQAAAAcxMTQ0MDUzZAAJc2NvcGVfc2V0bQAAAARsZWFkZAAHdXNlcl9pZG0AAAALMTMxMTE5MzUxMjZkAAl1c2VyX3R5cGVkAARsZWFkbgYAl0DV3n4BYgABUYA.Qtpos-2_V-7jINREiJ-ihYVPhGKHJWHF68rVYqW-KuA&remote_ip=3.229.58.120&vsn=2.0.0,,0,0,0,0,0,0,good
GET,/v1/location?callback=jsonp_callback_31322,,0,0,0,0,0,0,good
GET,/scripttemplates/6.23.0/assets/otFlat.json,,0,0,0,0,0,0,good
GET,/c.gif?anx_uid=8328607081522661855&Red3=MSAN_pd&gdpr=&gdpr_consent=,,0,0,0,0,0,1,good
GET,/ping_match.gif?ei=OPENX&rurl=https%3A%2F%2Fus-u.openx.net%2Fw%2F1.0%2Fsd%3Fid%3D537072979%26val%3D_wfivefivec_,,0,0,0,0,0,0,good
GET,/prebid/202201311507/wrap.js,,0,0,0,0,0,0,good
GET,/prebid/5.15.0/prebid.js?v=2926-1644313999029,,0,0,0,0,0,0,good
GET,/wp-content/themes/tatamotors_2019/js/slick.min.js,,0,0,0,0,0,0,good
GET,/pixel?google_nid=onetag_eb&google_cm,,0,0,0,0,0,0,good
GET,/sync/pub?sid=161&suid=https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTM0NDQmdGw9MjAxNjA=&piggybackCookie=$UID,,0,0,0,0,0,1,good
POST,/DG/DEFAULT/rest/rpc/559?referer=https%3A%2F%2Fwww.infosys.com%2Fnewsroom.html&bcsessionid=b04399bd-58c1-4c91-91fe-9a653d2c9cfa&bctempid=&overruleReferrer=&time=2022-02-09T20%3A04%3A00%2B05%3A45&ts=1644416340510,,0,0,0,0,0,0,good
GET,/track/up?adv=n0cfh81&ref=https%3A%2F%2Fwww.tenable.com%2Fproducts%2Fnessus&upid=ltdcg05&upv=1.1.0,,0,0,0,0,0,0,good
POST,/collect,,0,0,0,0,0,0,good
GET,/api/experience/personal?AccountId=2110&ClientUrl=https%3A%2F%2Fwww.tenable.com%2Fproducts%2Fnessus&MarketingAutomationCookie=id%3A934-XQB-568%26token%3A_mch-tenable.com-1644415803119-33137&ExcludeUnitsJson=%5B%5D&callback=jsonp297265&vid=2110:16444158114419901,,0,0,0,0,0,0,good
POST,/collect,,0,0,0,0,0,0,good
GET,/gtag/js?id=G-3WTQFP9ECQ&l=dataLayer&cx=c,,0,0,0,0,0,0,good
GET,/content/dam/infosys-web/en/global-resource/background-image/application.svg,,0,0,0,0,0,0,good
POST,"/gen_204?atyp=i&ei=bcsDYtjTCdSW4-EP94W8mAY&ct=slh&v=t1&im=M&pv=0.04583296158470862&me=57:1644415859530,e,H&zx=1644415859530",,0,0,0,0,0,0,good
GET,/usync/?tag=img&us_privacy=1---,,0,0,1,0,0,0,good
GET,/core/assets/js/25.933762ac.chunk.js,,0,0,0,0,0,0,good
GET,/api/1.0/id5-api.js,,0,0,0,0,0,0,good
GET,/t_Qv_vWzcBDsyn934F1E0MWBb1c/prebid/config.js,,0,0,0,0,0,0,good
GET,/play/js/vendors~access-code~player-pomo~whitelisted-embed-43fe5d53f21fdd17e29a1bfc191b8576.js,,0,0,0,0,0,0,good
GET,/content/dam/infosys-web/en/global-resource/background-image/twitter.svg,,0,0,0,0,0,0,good
GET,/infosys.js,,0,0,0,0,0,0,good
POST,/targeting/evaluate_with_log,,0,0,0,0,0,0,good
GET,/scripttemplates/otSDKStub.js,,0,0,0,0,0,0,good
GET,/api/config.json?key=9SRC5-T976C-EZWJ3-F8UTD-NCGZS&d=www.infosys.com&t=5481389&v=1.720.0&if=&sl=1&si=6656270d-5436-4e1e-924c-dc3098b7cad2-r6qenl&r=&bcn=%2F%2F684d0d46.akstat.io%2F&acao=&ak.ai=273935,,0,0,0,0,0,0,good
GET,/plugin/library/6205d626e39ddfa3d5d147063dd119f0,,0,0,0,0,0,0,good
GET,/match/?int_id=106&google_gid=CAESEBAIQEAM5iJMejVFUg0DBwE&google_cver=1,,0,0,0,0,0,0,good
GET,/munchkin.js,,0,0,0,0,0,0,good
GET,/w/load.php?modules=skins.minerva.mainMenu.icons&image=die&format=original&skin=minerva&version=3qy3j,,0,0,0,0,0,0,good
POST,/collect,,0,0,0,0,0,0,good
GET,/cdn/prod/config?src=3927&u=https%3A%2F%2Fwww.w3schools.com,,0,0,0,0,0,0,good
GET,/play/js/vendors~player~player-pomo~unreleased-32d235f24f54105837e774e7b73de6e4.js,,0,0,0,0,0,0,good
GET,/leadership-institute.html,,0,0,0,0,0,0,good
GET,/li.lms-analytics/insight.min.js,,0,0,0,0,0,0,good
GET,/track/cmf/generic?ttd_pid=8rht9nq&ttd_tpi=1&ttd_puid=10601825367966002997&gdpr=0&gdpr_consent=,,0,0,0,0,0,1,good
GET,/dvwa/css/login.css,,0,0,0,0,0,0,good
GET,/downloads/_next/static/chunks/992-55aa6a76228ea3bdbdee.js,,0,0,0,0,0,0,good
GET,/ups/58198/sync?&gdpr=1&gdpr_consent=&redir=true,,0,0,0,0,0,0,good
GET,/track/rid?ttd_pid=8p4qh9l&fmt=json,,0,0,0,0,0,0,good
GET,/t/v2?tagid=V2_2087&src.visitorId=02aa9be3-2e1f-4053-99ab-1212ba5d068b&gdpr=0&gdpr_consent=,,0,0,0,0,0,0,good
GET,/bat.js,,0,0,0,0,0,0,good
POST,/cdn-cgi/rum?,,0,0,0,0,0,0,good
POST,/monitoring/metrics/widget/init/v2,,0,0,0,0,0,0,good
GET,/global/identity.min.js,,0,0,0,0,0,0,good
POST,/collect,,0,0,0,0,0,0,good
GET,/index.php/form/getForm?munchkinId=934-XQB-568&form=5059&url=https%3A%2F%2Fwww.tenable.com%2Fproducts%2Fnessus%2Fnessus-essentials&callback=jQuery1124082787453778458_1644415819590&_=1644415819591,,0,0,0,0,0,0,good
GET,/mapuid?member=226&user=01FDA7589777624A0FD6B66296766374&redir=https%3A%2F%2Fm.adnxs.com%2Fmapuid%3Fmember%3D280%26user%3D01FDA7589777624A0FD6B66296766374,,0,0,0,0,0,2,good
GET,/lib/w3schools_footer.js?update=20220202,,0,0,0,0,0,0,good
GET,/v3/MqRaPhQDkjTQxfHedZ6c4L/contact/id%253A934-XQB-568%2526token%253A_mch-tenable.com-1644415803119-33137/marketoContact.js?callback=vyContactCallback,,0,0,0,0,0,0,good
GET,/adsid/integrator.js?domain=www.w3schools.com,,0,0,0,0,0,0,good
GET,/index.php/form/getForm?munchkinId=934-XQB-568&form=3174&url=https%3A%2F%2Fwww.tenable.com%2Fproducts%2Fnessus%2Fnessus-essentials&callback=jQuery1124082787453778458_1644415819576&_=1644415819577,,0,0,0,0,0,0,good
POST,/DG/DEFAULT/rest/rpc/334?referer=https%3A%2F%2Fwww.infosys.com%2Fleadership-institute.html&bcsessionid=b04399bd-58c1-4c91-91fe-9a653d2c9cfa&bctempid=&overruleReferrer=&time=2022-02-09T20%3A56%3A53%2B05%3A45&ts=1644419513532,,0,0,0,0,0,0,good
GET,/downloads/_next/static/chunks/pages/audits-7d8820001bbe15ed4dd8.js,,0,0,0,0,0,0,good
GET,/rtv/012201141909000/amp4ads-v0.mjs,,0,0,0,0,0,0,good
GET,/v3/ZooDLBSDd3KusYoCiCDfhH/contact/id%253A934-XQB-568%2526token%253A_mch-tenable.com-1644415803119-33137/marketoContact.js?callback=vyContactCallback,,0,0,0,0,0,0,good
GET,/index.php/form/getForm?munchkinId=934-XQB-568&form=3504&url=https%3A%2F%2Fwww.tenable.com%2Fproducts%2Fnessus%2Fnessus-plugins%2Fthank-you-for-registering&callback=jQuery1124038357043184043027_1644416013861&_=1644416013862,,0,0,0,0,0,0,good
GET,/wp-content/themes/tatamotors_2019/js/jquery.fullPage.js,,0,0,0,0,0,0,good
GET,/w3schools.com/2926-1644313999029/adngin.js,,0,0,0,0,0,0,good
GET,/v1/cart?id=202710&qty=5,,0,0,0,0,0,0,good
GET,/vulnerabilities/csrf/,,0,0,0,0,0,0,good
POST,/DG/DEFAULT/rest/rpc/334?referer=https%3A%2F%2Fwww.infosys.com%2Fleadership-institute.html&bcsessionid=b04399bd-58c1-4c91-91fe-9a653d2c9cfa&bctempid=&overruleReferrer=&time=2022-02-09T20%3A52%3A25%2B05%3A45&ts=1644419245465,,0,0,0,0,0,0,good
GET,/usermatch.gif?partner=rubicon&partner_uid=KZ71S441-23-FKDS&gdpr=0&us_privacy=1---,,0,0,1,0,0,1,good
GET,/bnmlahttps%3A%2F%2Fmatch.bnmla.com%2Fusersync%3Fdspid%3D6%26uuid%3D%24UID,,0,0,0,0,0,1,good
GET,/search?q=tata&oq=tata&aqs=chrome..69i57.949j0j1&sourceid=chrome&ie=UTF-8,,0,0,0,0,0,0,good
POST,/monitoring/metrics/widget/init/v2,,0,0,0,0,0,0,good
GET,/core/assets/js/38.8c5a2e67.chunk.js,,0,0,0,0,0,0,good
GET,/wp-content/themes/tatamotors_2019/js/css3-animate-it.js,,0,0,0,0,0,0,good
GET,/npm/jquery-validation@1.17.0/dist/jquery.validate.min.js,,0,0,0,0,0,0,good
GET,/index.php/form/XDFrame,,0,0,0,0,0,0,good
GET,/HviY9wSc.min.js,,0,0,0,0,0,0,good
GET,"/xjs/_/js/k=xjs.s.ne.Jxiod2tQjpg.O/ck=xjs.s.xIaWUmR5pSQ.L.W.O/am=AigAGEoAEAhmIAAAAAAAAAAEAu8GAIAQSCQBdAEAAAQBgAAEAgSAAAAAAD7iM0DO3wDAAJpwAQAAAAAAAATgEmSoQKIgAAQAAAAAEKupq2eeQCA/d=1/exm=CnSW2d,DPreE,EkevXb,Eox39d,EufiNb,GGTOgd,GJsXUb,GU4Gab,HYSCof,ILbBec,IlbVv,K6HGfd,L1AAkb,Tia57b,VD4Qme,VEbNoe,WlNQGd,XVaCB,aa,abd,async,attn,bgd,cdos,csi,d,d2p3q,dpf,dvl,fKZehd,fiAufb,foot,hsm,jWdabd,jsa,kHVSUb,kQvlef,kyn,lli,mu,nabPbb,pHXghd,qcH9Lc,sYEX8b,sb_wiz,sf,sonic,spch,tIj4fb,tl,tt,uKlGbf,w4UyN,wPVhqc,yBi4o,yGWMub/esmo=1/ed=1/dg=2/br=1/rs=ACT90oFjLYJoHZ_0aNwlMQuAYGlZlIMWDA/ee=rXjWyb:VWuaCc;uY49fb:COQbmf;iFQyKf:QIhFr;EVNhjf:pw70Gc;nAFL3:s39S4;qddgKe:x4FYXe;wR5FRb:TtcOte;dIoSBb:ZgGg9b;eBAeSb:Ck63tb;g8nkx:U4MzKc;wQlYve:aLUfP;kbAm9d:MkHyGd;F9mqte:UoRcbe;sTsDMc:kHVSUb;vfVwPd:OXTqFb;dtl0hd:lLQWFe;q92ire:wPVhqc;pXdRYb:JKoKVe;KpRAue:Tia57b;aZ61od:arTwJ;LQlyHd:KJbvFf;JXS8fb:Qj0suc;rQSrae:C6D5Fc;qavrXe:zQzcXe;pNsl2d:j9Yuyc;UDrY1c:eps46d;nKl0s:xxrckd;Nyt6ic:jn2sGd;w3bZCb:ZPGaIb;imqimf:jKGL2e;KQzWid:mB4wNe;Np8Qkd:Dpx6qc;BjwMce:cXX2Wb;oGtAuc:sOXFj;whEZac:iuHkw;Fmv9Nc:O1Tzwc;hK67qb:QWEO5b;jVtPve:wQ95P;R4IIIb:QWfeKf;xbe2wc:wbTLEd;tosKvd:ZCqP3;NSEoX:lazG7b;kCQyJ:ueyPK;oSUNyd:fTfGO;SJsSc:H1GVub;SMDL4c:fTfGO;NPKaK:PVlQOd;zOsCQe:Ko78Df;WCEKNd:I46Hvd;LBgRLc:XVMNvd;LsNahb:ucGLNb;TxfV6d:YORN0b;GleZL:J1A7Od;qaS3gd:yiLg6e;VGRfx:VFqbr;aAJE9c:WHW6Ef;BgS6mb:fidj5d;z97YGf:oug9te;CxXAWb:YyRLvc;Pguwyb:Xm4ZCd;VN6jIc:ddQyuf;SLtqO:Kh1xYe;WDGyFe:jcVOxd;DULqB:RKfG5c;gaub4:TN6bMe;DpcR3d:zL72xf;hjRo6e:F62sG;w9w86d:dt4g2b;lkq0A:Z0MWEf;eHDfl:ofjVkb;SNUn3:x8cHvb;LEikZe:byfTOb,lsjVmc;io8t5d:sgY6Zb;j7137d:KG2eXe;Oj465e:KG2eXe;sP4Vbe:VwDzFe;kMFpHd:blwjVc/m=aLUfP?xjs=s2",,0,0,0,0,0,0,good
GET,/products/nessus,,0,0,0,0,0,0,good
GET,/pagead/viewthroughconversion/1032408873/?random=1644416343928&cv=9&fst=1644416343928&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=375603261&u_h=768&u_w=1366&u_ah=720&u_aw=1366&u_cd=24&u_his=7&u_tz=345&u_java=false&u_nplug=5&u_nmime=2&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.infosys.com%2Fnewsroom.html&ref=https%3A%2F%2Fwww.infosys.com%2Finvestors.html&tiba=Technology%20Services%20and%20Consulting%20-%20Latest%20News%20and%20Trends%20%7C%20Infosys&hn=www.googleadservices.com&rfmt=3&fmt=4,,0,0,0,0,10,1,good
GET,/adobeanalytics/HviY9wSc.min.js,,0,0,0,0,0,0,good
GET,/adx/ie/us.php?dynk=1nd3xx6ch1,,0,0,0,0,0,0,good
GET,/sid/json?origin=prebid&topUrl=https%3A%2F%2Fwww.w3schools.com%2F&domain=www.w3schools.com&bundle=nZLP9V9sM0o4M2xubkR4QnF4Q3ZGUEtKOVlxNVJnUVRKY21FcHZHTHpKZVRQdlpzekRsZjcyWjFCY2lmTzlCZUppdklxSiUyRnpoV3ElMkJ0dWtNZEJuSDVNVHJDaUQxOHNJelQ4aG12cnZtRmROeHN3a0UlMkJXamtKeWk5TTVIb3IlMkZjTXlMa1hk&cw=1&lsw=1,,0,0,0,0,0,0,good
GET,/v4/iVgX1keuednPWDkepqr1by/integrations.js?callback=window.VidyardV4.jsonp.integrations_iVgX1keuednPWDkepqr1by.done,,0,0,0,0,0,0,good
GET,/sync/pub?sid=161&suid=https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTM0NDQmdGw9MjAxNjA=&piggybackCookie=$UID,,0,0,0,0,0,1,good
